id	sz_name	sz_name_en	sz_path	sz_monster_distribute	sz_portal_conf	mmapId
28	皇宫	enname	map/0122.MAP	conf/map/map28MonsterConf.tab	conf/map/map28Portal.tab
29	密室	enname	map/0123.MAP	conf/map/map29MonsterConf.tab	conf/map/map29Portal.tab
30	密室	enname	map/0124.MAP	conf/map/map30MonsterConf.tab	conf/map/map30Portal.tab
31	东方客栈一楼	enname	map/0125.MAP	conf/map/map31MonsterConf.tab	conf/map/map31Portal.tab
32	东方客栈二楼	enname	map/0126.MAP	conf/map/map32MonsterConf.tab	conf/map/map32Portal.tab
33	边境小城监狱	enname	map/0127.MAP	conf/map/map33MonsterConf.tab	conf/map/map33Portal.tab
34	密室	enname	map/0128.MAP	conf/map/map34MonsterConf.tab	conf/map/map34Portal.tab
35	密室	enname	map/0129.MAP	conf/map/map35MonsterConf.tab	conf/map/map35Portal.tab
36	密室	enname	map/0130.MAP	conf/map/map36MonsterConf.tab	conf/map/map36Portal.tab
37	密室	enname	map/0131.MAP	conf/map/map37MonsterConf.tab	conf/map/map37Portal.tab
38	边境小城书店	enname	map/0132.MAP	conf/map/map38MonsterConf.tab	conf/map/map38Portal.tab
39	密室	enname	map/0133.MAP	conf/map/map39MonsterConf.tab	conf/map/map39Portal.tab
40	密室	enname	map/0134.MAP	conf/map/map40MonsterConf.tab	conf/map/map40Portal.tab
41	密室	enname	map/0135.MAP	conf/map/map41MonsterConf.tab	conf/map/map41Portal.tab
42	密室	enname	map/0136.MAP	conf/map/map42MonsterConf.tab	conf/map/map42Portal.tab
43	竞技场一层	enname	map/0137.MAP	conf/map/map43MonsterConf.tab	conf/map/map43Portal.tab
44	书店密室	enname	map/0138.MAP	conf/map/map44MonsterConf.tab	conf/map/map44Portal.tab
45	竞技场二层	enname	map/0139.MAP	conf/map/map45MonsterConf.tab	conf/map/map45Portal.tab
46	边境小城仓库	enname	map/0140.MAP	conf/map/map46MonsterConf.tab	conf/map/map46Portal.tab
47	边境小城首饰店	enname	map/0141.MAP	conf/map/map47MonsterConf.tab	conf/map/map47Portal.tab
48	密室	enname	map/0142.MAP	conf/map/map48MonsterConf.tab	conf/map/map48Portal.tab
49	土城密室	enname	map/0143.MAP	conf/map/map49MonsterConf.tab	conf/map/map49Portal.tab
50	土城密室	enname	map/0144.MAP	conf/map/map50MonsterConf.tab	conf/map/map50Portal.tab
51	土城仓库一层	enname	map/0145.MAP	conf/map/map51MonsterConf.tab	conf/map/map51Portal.tab
52	土城仓库二层	enname	map/0146.MAP	conf/map/map52MonsterConf.tab	conf/map/map52Portal.tab
53	土城监狱	enname	map/0147.MAP	conf/map/map53MonsterConf.tab	conf/map/map53Portal.tab
54	土城客栈	enname	map/0148.MAP	conf/map/map54MonsterConf.tab	conf/map/map54Portal.tab
55	土城服装店	enname	map/0149.MAP	conf/map/map55MonsterConf.tab	conf/map/map55Portal.tab
56	沙巴克宫殿	enname	map/0150.MAP	conf/map/map56MonsterConf.tab	conf/map/map56Portal.tab
57	沙巴克武器店	enname	map/0151.MAP	conf/map/map57MonsterConf.tab	conf/map/map57Portal.tab
58	沙巴克仓库	enname	map/0152.MAP	conf/map/map58MonsterConf.tab	conf/map/map58Portal.tab
59	沙巴克药店	enname	map/0153.MAP	conf/map/map59MonsterConf.tab	conf/map/map59Portal.tab
60	沙巴克首饰店	enname	map/0154.MAP	conf/map/map60MonsterConf.tab	conf/map/map60Portal.tab
61	沙巴克服装店	enname	map/0155.MAP	conf/map/map61MonsterConf.tab	conf/map/map61Portal.tab
62	沙巴克监狱	enname	map/0156.MAP	conf/map/map62MonsterConf.tab	conf/map/map62Portal.tab
63	祖玛寺庙入口	enname	map/0157.MAP	conf/map/map63MonsterConf.tab	conf/map/map63Portal.tab
64	土城首饰店	enname	map/0158.MAP	conf/map/map64MonsterConf.tab	conf/map/map64Portal.tab
65	土城武器店	enname	map/0159.MAP	conf/map/map65MonsterConf.tab	conf/map/map65Portal.tab
66	土城药店	enname	map/0160.MAP	conf/map/map66MonsterConf.tab	conf/map/map66Portal.tab
67	土城书店	enname	map/0161.MAP	conf/map/map67MonsterConf.tab	conf/map/map67Portal.tab
68	土城监狱	enname	map/0162.MAP	conf/map/map68MonsterConf.tab	conf/map/map68Portal.tab
69	沃玛森林	enname	map/1.MAP	conf/map/map69MonsterConf.tab	conf/map/map69Portal.tab
70	白曰门武器店	enname	map/1001.MAP	conf/map/map70MonsterConf.tab	conf/map/map70Portal.tab
71	虎卫堂	enname	map/1002.MAP	conf/map/map71MonsterConf.tab	conf/map/map71Portal.tab
72	白曰门服装店	enname	map/1003.MAP	conf/map/map72MonsterConf.tab	conf/map/map72Portal.tab
73	白曰门书店	enname	map/1004.MAP	conf/map/map73MonsterConf.tab	conf/map/map73Portal.tab
74	白曰门首饰店	enname	map/1005.MAP	conf/map/map74MonsterConf.tab	conf/map/map74Portal.tab
75	白曰门药店	enname	map/1006.MAP	conf/map/map75MonsterConf.tab	conf/map/map75Portal.tab
76	白曰门杂货店	enname	map/1007.MAP	conf/map/map76MonsterConf.tab	conf/map/map76Portal.tab
77	白曰门密室	enname	map/10123.MAP	conf/map/map77MonsterConf.tab	conf/map/map77Portal.tab
78		enname	map/11.MAP	conf/map/map78MonsterConf.tab	conf/map/map78Portal.tab
79		enname	map/12.MAP	conf/map/map79MonsterConf.tab	conf/map/map79Portal.tab
80	毒蛇山谷	enname	map/2.MAP	conf/map/map80MonsterConf.tab	conf/map/map80Portal.tab
81	盟重省	enname	map/3.MAP	conf/map/map81MonsterConf.tab	conf/map/map81Portal.tab
82	赌场	enname	map/B010.MAP	conf/map/map82MonsterConf.tab	conf/map/map82Portal.tab
83	赌场接待间	enname	map/B011.MAP	conf/map/map83MonsterConf.tab	conf/map/map83Portal.tab
84	赌场接待间	enname	map/B012.MAP	conf/map/map84MonsterConf.tab	conf/map/map84Portal.tab
85	赌场接待间	enname	map/B013.MAP	conf/map/map85MonsterConf.tab	conf/map/map85Portal.tab
86	赌场第1间机遇房	enname	map/B101.MAP	conf/map/map86MonsterConf.tab	conf/map/map86Portal.tab
87	赌场第2间准备房	enname	map/B102.MAP	conf/map/map87MonsterConf.tab	conf/map/map87Portal.tab
88	赌场第3间狩猎房	enname	map/B103.MAP	conf/map/map88MonsterConf.tab	conf/map/map88Portal.tab
89	赌场第4间天意房	enname	map/B104.MAP	conf/map/map89MonsterConf.tab	conf/map/map89Portal.tab
90	赌场第5间活动室	enname	map/B105.MAP	conf/map/map90MonsterConf.tab	conf/map/map90Portal.tab
91	赌场第6间亡灵间	enname	map/B106.MAP	conf/map/map91MonsterConf.tab	conf/map/map91Portal.tab
92	赌场第7间赌博室	enname	map/B107.MAP	conf/map/map92MonsterConf.tab	conf/map/map92Portal.tab
93	赌场第8间风月阁	enname	map/B108.MAP	conf/map/map93MonsterConf.tab	conf/map/map93Portal.tab
94	赌场第9间沧浪厅	enname	map/B109.MAP	conf/map/map94MonsterConf.tab	conf/map/map94Portal.tab
95	赌场第10间风月阁	enname	map/B110.MAP	conf/map/map95MonsterConf.tab	conf/map/map95Portal.tab
96	赌场第11间引导房	enname	map/B111.MAP	conf/map/map96MonsterConf.tab	conf/map/map96Portal.tab
97	赌场第12间风月阁	enname	map/B112.MAP	conf/map/map97MonsterConf.tab	conf/map/map97Portal.tab
98	赌场第13间选择房	enname	map/B113.MAP	conf/map/map98MonsterConf.tab	conf/map/map98Portal.tab
99	赌场第14间彷徨屋	enname	map/B114.MAP	conf/map/map99MonsterConf.tab	conf/map/map99Portal.tab
100	赌场第15间矿夫房	enname	map/B115.MAP	conf/map/map100MonsterConf.tab	conf/map/map100Portal.tab
101	赌场第16间迷茫间	enname	map/B116.MAP	conf/map/map101MonsterConf.tab	conf/map/map101Portal.tab
102	赌场第17间召唤房	enname	map/B117.MAP	conf/map/map102MonsterConf.tab	conf/map/map102Portal.tab
103	赌场第18间亡灵间	enname	map/B118.MAP	conf/map/map103MonsterConf.tab	conf/map/map103Portal.tab
104	赌场第19间磨难房	enname	map/B119.MAP	conf/map/map104MonsterConf.tab	conf/map/map104Portal.tab
105	赌场第20间赌博间	enname	map/B120.MAP	conf/map/map105MonsterConf.tab	conf/map/map105Portal.tab
106	赌场第21间集团房	enname	map/B121.MAP	conf/map/map106MonsterConf.tab	conf/map/map106Portal.tab
107	赌场第22间风月阁	enname	map/B122.MAP	conf/map/map107MonsterConf.tab	conf/map/map107Portal.tab
108	赌场第23间蓝空间	enname	map/B123.MAP	conf/map/map108MonsterConf.tab	conf/map/map108Portal.tab
109	赌场第24间调换间	enname	map/B124.MAP	conf/map/map109MonsterConf.tab	conf/map/map109Portal.tab
110	赌场第25间平安房	enname	map/B125.MAP	conf/map/map110MonsterConf.tab	conf/map/map110Portal.tab
111	赌场第26间小月阁	enname	map/B126.MAP	conf/map/map111MonsterConf.tab	conf/map/map111Portal.tab
112	赌场第27间天意房	enname	map/B127.MAP	conf/map/map112MonsterConf.tab	conf/map/map112Portal.tab
113	赌场第28间疑惑室	enname	map/B128.MAP	conf/map/map113MonsterConf.tab	conf/map/map113Portal.tab
114	赌场第29间竹韵间	enname	map/B129.MAP	conf/map/map114MonsterConf.tab	conf/map/map114Portal.tab
115	赌场第30间厄运房	enname	map/B130.MAP	conf/map/map115MonsterConf.tab	conf/map/map115Portal.tab
116	赌场第31间审判间	enname	map/B131.MAP	conf/map/map116MonsterConf.tab	conf/map/map116Portal.tab
117	赌场第32间炼丹室	enname	map/B132.MAP	conf/map/map117MonsterConf.tab	conf/map/map117Portal.tab
118	赌场第33间风月间	enname	map/B133.MAP	conf/map/map118MonsterConf.tab	conf/map/map118Portal.tab
119	赌场第34间罗汉间	enname	map/B134.MAP	conf/map/map119MonsterConf.tab	conf/map/map119Portal.tab
120	赌场第35间旅行间	enname	map/B135.MAP	conf/map/map120MonsterConf.tab	conf/map/map120Portal.tab
121	赌场第36间扬花室	enname	map/B136.MAP	conf/map/map121MonsterConf.tab	conf/map/map121Portal.tab
122	赌场第37间运气间	enname	map/B137.MAP	conf/map/map122MonsterConf.tab	conf/map/map122Portal.tab
123	赌场第38间拯救关	enname	map/B138.MAP	conf/map/map123MonsterConf.tab	conf/map/map123Portal.tab
124	赌场第39间生死地	enname	map/B139.MAP	conf/map/map124MonsterConf.tab	conf/map/map124Portal.tab
125	赌场第40间终结地	enname	map/B140.MAP	conf/map/map125MonsterConf.tab	conf/map/map125Portal.tab
126	无内容	enname	map/B201.MAP	conf/map/map126MonsterConf.tab	conf/map/map126Portal.tab
127	无内容	enname	map/B202.MAP	conf/map/map127MonsterConf.tab	conf/map/map127Portal.tab
128	无内容	enname	map/B203.MAP	conf/map/map128MonsterConf.tab	conf/map/map128Portal.tab
129	半兽古墓一层	enname	map/D001.MAP	conf/map/map129MonsterConf.tab	conf/map/map129Portal.tab
130	半兽古墓二层	enname	map/D002.MAP	conf/map/map130MonsterConf.tab	conf/map/map130Portal.tab
131	半兽古墓三层	enname	map/D003.MAP	conf/map/map131MonsterConf.tab	conf/map/map131Portal.tab
132	自然洞穴	enname	map/D011.MAP	conf/map/map132MonsterConf.tab	conf/map/map132Portal.tab
133	自然洞穴	enname	map/D012.MAP	conf/map/map133MonsterConf.tab	conf/map/map133Portal.tab
134	沃玛寺庙入口	enname	map/D021.MAP	conf/map/map134MonsterConf.tab	conf/map/map134Portal.tab
135	沃玛寺庙一层	enname	map/D022.MAP	conf/map/map135MonsterConf.tab	conf/map/map135Portal.tab
136	沃玛寺庙二层	enname	map/D023.MAP	conf/map/map136MonsterConf.tab	conf/map/map136Portal.tab
137	沃玛寺庙三层	enname	map/D024.MAP	conf/map/map137MonsterConf.tab	conf/map/map137Portal.tab
138	沃玛寺庙一层	enname	map/D032.MAP	conf/map/map138MonsterConf.tab	conf/map/map138Portal.tab
139	沃玛寺庙二层	enname	map/D033.MAP	conf/map/map139MonsterConf.tab	conf/map/map139Portal.tab
140	沃玛寺庙一层	enname	map/D042.MAP	conf/map/map140MonsterConf.tab	conf/map/map140Portal.tab
141	沃玛寺庙二层	enname	map/D043.MAP	conf/map/map141MonsterConf.tab	conf/map/map141Portal.tab
142	沃玛寺庙一层	enname	map/D052.MAP	conf/map/map142MonsterConf.tab	conf/map/map142Portal.tab
143	沃玛寺庙二层	enname	map/D053.MAP	conf/map/map143MonsterConf.tab	conf/map/map143Portal.tab
144	峡谷北入口	enname	map/D10011.MAP	conf/map/map144MonsterConf.tab	conf/map/map144Portal.tab
145	峡谷南入口	enname	map/D10012.MAP	conf/map/map145MonsterConf.tab	conf/map/map145Portal.tab
146	峡谷东入口	enname	map/D10013.MAP	conf/map/map146MonsterConf.tab	conf/map/map146Portal.tab
147	赤月峡谷广场	enname	map/D1002.MAP	conf/map/map147MonsterConf.tab	conf/map/map147Portal.tab
148	赤月备用洞穴	enname	map/D1003.MAP	conf/map/map148MonsterConf.tab	conf/map/map148Portal.tab
149	左回廊	enname	map/D10031.MAP	conf/map/map149MonsterConf.tab	conf/map/map149Portal.tab
150	右回廊	enname	map/D10032.MAP	conf/map/map150MonsterConf.tab	conf/map/map150Portal.tab
151	抉择之地	enname	map/D1004.MAP	conf/map/map151MonsterConf.tab	conf/map/map151Portal.tab
152	山谷秘道	enname	map/D10051.MAP	conf/map/map152MonsterConf.tab	conf/map/map152Portal.tab
153	山谷秘道	enname	map/D10052.MAP	conf/map/map153MonsterConf.tab	conf/map/map153Portal.tab
154	山谷秘道	enname	map/D10053.MAP	conf/map/map154MonsterConf.tab	conf/map/map154Portal.tab
155	山谷秘道	enname	map/D10054.MAP	conf/map/map155MonsterConf.tab	conf/map/map155Portal.tab
156	恶魔祭坛	enname	map/D10061.MAP	conf/map/map156MonsterConf.tab	conf/map/map156Portal.tab
157	赤月魔穴	enname	map/D10062.MAP	conf/map/map157MonsterConf.tab	conf/map/map157Portal.tab
158	赤月魔穴	enname	map/D10071.MAP	conf/map/map158MonsterConf.tab	conf/map/map158Portal.tab
159	毒蛇矿区一层	enname	map/D421.MAP	conf/map/map159MonsterConf.tab	conf/map/map159Portal.tab
160	毒蛇矿区二层	enname	map/D422.MAP	conf/map/map160MonsterConf.tab	conf/map/map160Portal.tab
161	祖玛寺庙一层	enname	map/D501.MAP	conf/map/map161MonsterConf.tab	conf/map/map161Portal.tab
162	祖玛寺庙二层	enname	map/D502.MAP	conf/map/map162MonsterConf.tab	conf/map/map162Portal.tab
163	祖玛寺庙三层	enname	map/D503.MAP	conf/map/map163MonsterConf.tab	conf/map/map163Portal.tab
164	祖玛寺庙四层	enname	map/D504.MAP	conf/map/map164MonsterConf.tab	conf/map/map164Portal.tab
165	祖玛寺庙五层	enname	map/D505.MAP	conf/map/map165MonsterConf.tab	conf/map/map165Portal.tab
166	祖玛阁	enname	map/D5061.MAP	conf/map/map166MonsterConf.tab	conf/map/map166Portal.tab
167	祖玛阁	enname	map/D5062.MAP	conf/map/map167MonsterConf.tab	conf/map/map167Portal.tab
168	祖玛阁	enname	map/D5063.MAP	conf/map/map168MonsterConf.tab	conf/map/map168Portal.tab
169	祖玛阁	enname	map/D5064.MAP	conf/map/map169MonsterConf.tab	conf/map/map169Portal.tab
170	祖玛阁	enname	map/D5065.MAP	conf/map/map170MonsterConf.tab	conf/map/map170Portal.tab
171	祖玛阁	enname	map/D5066.MAP	conf/map/map171MonsterConf.tab	conf/map/map171Portal.tab
172	祖玛阁	enname	map/D5067.MAP	conf/map/map172MonsterConf.tab	conf/map/map172Portal.tab
173	祖玛阁	enname	map/D5068.MAP	conf/map/map173MonsterConf.tab	conf/map/map173Portal.tab
174	祖玛阁	enname	map/D5069.MAP	conf/map/map174MonsterConf.tab	conf/map/map174Portal.tab
175	祖玛寺庙六层	enname	map/D5071.MAP	conf/map/map175MonsterConf.tab	conf/map/map175Portal.tab
176	祖玛寺庙七层	enname	map/D5072.MAP	conf/map/map176MonsterConf.tab	conf/map/map176Portal.tab
177	祖玛寺庙七层	enname	map/D5073.MAP	conf/map/map177MonsterConf.tab	conf/map/map177Portal.tab
178	祖玛寺庙七层	enname	map/D5074.MAP	conf/map/map178MonsterConf.tab	conf/map/map178Portal.tab
179	祖玛图书馆	enname	map/D511.MAP	conf/map/map179MonsterConf.tab	conf/map/map179Portal.tab
180	祖玛图书馆	enname	map/D512.MAP	conf/map/map180MonsterConf.tab	conf/map/map180Portal.tab
181	祖玛图书馆	enname	map/D513.MAP	conf/map/map181MonsterConf.tab	conf/map/map181Portal.tab
182	祖玛图书馆	enname	map/D514.MAP	conf/map/map182MonsterConf.tab	conf/map/map182Portal.tab
183	祖玛教主之家	enname	map/D515.MAP	conf/map/map183MonsterConf.tab	conf/map/map183Portal.tab
184	地牢一层东	enname	map/D601.MAP	conf/map/map184MonsterConf.tab	conf/map/map184Portal.tab
185	地牢一层西	enname	map/D602.MAP	conf/map/map185MonsterConf.tab	conf/map/map185Portal.tab
186	地牢一层北	enname	map/D603.MAP	conf/map/map186MonsterConf.tab	conf/map/map186Portal.tab
187	地牢一层西	enname	map/D604.MAP	conf/map/map187MonsterConf.tab	conf/map/map187Portal.tab
188	地牢一层北	enname	map/D605.MAP	conf/map/map188MonsterConf.tab	conf/map/map188Portal.tab
189	死亡棺材	enname	map/D606.MAP	conf/map/map189MonsterConf.tab	conf/map/map189Portal.tab
190	铁灯笼屋	enname	map/D607.MAP	conf/map/map190MonsterConf.tab	conf/map/map190Portal.tab
191	紫水晶屋	enname	map/D608.MAP	conf/map/map191MonsterConf.tab	conf/map/map191Portal.tab
192	石墓小溪	enname	map/D609.MAP	conf/map/map192MonsterConf.tab	conf/map/map192Portal.tab
193	阴森石屋	enname	map/D610.MAP	conf/map/map193MonsterConf.tab	conf/map/map193Portal.tab
194	阴森石路	enname	map/D611.MAP	conf/map/map194MonsterConf.tab	conf/map/map194Portal.tab
195	黑暗地带	enname	map/D612.MAP	conf/map/map195MonsterConf.tab	conf/map/map195Portal.tab
196	生死之间	enname	map/D613.MAP	conf/map/map196MonsterConf.tab	conf/map/map196Portal.tab
197	传奇部落	enname	map/D614.MAP	conf/map/map197MonsterConf.tab	conf/map/map197Portal.tab
198	邪恶势力	enname	map/D615.MAP	conf/map/map198MonsterConf.tab	conf/map/map198Portal.tab
199	幽名圣域	enname	map/D616.MAP	conf/map/map199MonsterConf.tab	conf/map/map199Portal.tab
200	恐怖空间	enname	map/D617.MAP	conf/map/map200MonsterConf.tab	conf/map/map200Portal.tab
201	一线天	enname	map/D618.MAP	conf/map/map201MonsterConf.tab	conf/map/map201Portal.tab
202	蜈蚣洞备用洞穴	enname	map/D619.MAP	conf/map/map202MonsterConf.tab	conf/map/map202Portal.tab
203	沙巴克秘密通道	enname	map/D701.MAP	conf/map/map203MonsterConf.tab	conf/map/map203Portal.tab
204	石墓入口	enname	map/D710.MAP	conf/map/map204MonsterConf.tab	conf/map/map204Portal.tab
205	石墓一层	enname	map/D711.MAP	conf/map/map205MonsterConf.tab	conf/map/map205Portal.tab
206	石墓二层	enname	map/D712.MAP	conf/map/map206MonsterConf.tab	conf/map/map206Portal.tab
207	石墓三层	enname	map/D713.MAP	conf/map/map207MonsterConf.tab	conf/map/map207Portal.tab
208	石墓四层	enname	map/D714.MAP	conf/map/map208MonsterConf.tab	conf/map/map208Portal.tab
209	石墓五层	enname	map/D715.MAP	conf/map/map209MonsterConf.tab	conf/map/map209Portal.tab
210	石墓六层	enname	map/D716.MAP	conf/map/map210MonsterConf.tab	conf/map/map210Portal.tab
211	石墓阵	enname	map/D71601.MAP	conf/map/map211MonsterConf.tab	conf/map/map211Portal.tab
212	石墓阵	enname	map/D71602.MAP	conf/map/map212MonsterConf.tab	conf/map/map212Portal.tab
213	石墓阵	enname	map/D71603.MAP	conf/map/map213MonsterConf.tab	conf/map/map213Portal.tab
214	石墓阵	enname	map/D71604.MAP	conf/map/map214MonsterConf.tab	conf/map/map214Portal.tab
215	石墓阵	enname	map/D71605.MAP	conf/map/map215MonsterConf.tab	conf/map/map215Portal.tab
216	石墓阵	enname	map/D71606.MAP	conf/map/map216MonsterConf.tab	conf/map/map216Portal.tab
217	石墓阵	enname	map/D71607.MAP	conf/map/map217MonsterConf.tab	conf/map/map217Portal.tab
218	石墓阵	enname	map/D71608.MAP	conf/map/map218MonsterConf.tab	conf/map/map218Portal.tab
219	石墓阵	enname	map/D71609.MAP	conf/map/map219MonsterConf.tab	conf/map/map219Portal.tab
220	石墓阵	enname	map/D71610.MAP	conf/map/map220MonsterConf.tab	conf/map/map220Portal.tab
221	石墓阵	enname	map/D71611.MAP	conf/map/map221MonsterConf.tab	conf/map/map221Portal.tab
222	石墓阵	enname	map/D71612.MAP	conf/map/map222MonsterConf.tab	conf/map/map222Portal.tab
223	石墓阵	enname	map/D71613.MAP	conf/map/map223MonsterConf.tab	conf/map/map223Portal.tab
224	石墓阵	enname	map/D71614.MAP	conf/map/map224MonsterConf.tab	conf/map/map224Portal.tab
225	石墓阵	enname	map/D71615.MAP	conf/map/map225MonsterConf.tab	conf/map/map225Portal.tab
226	石墓阵	enname	map/D71616.MAP	conf/map/map226MonsterConf.tab	conf/map/map226Portal.tab
227	石墓阵	enname	map/D71617.MAP	conf/map/map227MonsterConf.tab	conf/map/map227Portal.tab
228	石墓阵	enname	map/D71618.MAP	conf/map/map228MonsterConf.tab	conf/map/map228Portal.tab
229	石墓阵	enname	map/D71619.MAP	conf/map/map229MonsterConf.tab	conf/map/map229Portal.tab
230	石墓阵	enname	map/D71620.MAP	conf/map/map230MonsterConf.tab	conf/map/map230Portal.tab
231	石墓阵	enname	map/D71621.MAP	conf/map/map231MonsterConf.tab	conf/map/map231Portal.tab
232	石墓阵	enname	map/D71622.MAP	conf/map/map232MonsterConf.tab	conf/map/map232Portal.tab
233	石墓阵	enname	map/D71623.MAP	conf/map/map233MonsterConf.tab	conf/map/map233Portal.tab
234	石墓阵	enname	map/D71624.MAP	conf/map/map234MonsterConf.tab	conf/map/map234Portal.tab
235	石墓阵	enname	map/D71625.MAP	conf/map/map235MonsterConf.tab	conf/map/map235Portal.tab
236	石墓阵武器店	enname	map/D71650.MAP	conf/map/map236MonsterConf.tab	conf/map/map236Portal.tab
237	石墓阵衣服店	enname	map/D71651.MAP	conf/map/map237MonsterConf.tab	conf/map/map237Portal.tab
238	石墓阵饰品店	enname	map/D71652.MAP	conf/map/map238MonsterConf.tab	conf/map/map238Portal.tab
239	石墓阵药品店	enname	map/D71653.MAP	conf/map/map239MonsterConf.tab	conf/map/map239Portal.tab
240	石墓七层	enname	map/D717.MAP	conf/map/map240MonsterConf.tab	conf/map/map240Portal.tab
241	半兽古墓二层商店	enname	map/DM001.MAP	conf/map/map241MonsterConf.tab	conf/map/map241Portal.tab
242	半兽古墓二层坟墓	enname	map/DM002.MAP	conf/map/map242MonsterConf.tab	conf/map/map242Portal.tab
243	自然洞穴商店	enname	map/DM011.MAP	conf/map/map243MonsterConf.tab	conf/map/map243Portal.tab
244	沃玛自然洞穴	enname	map/E001.MAP	conf/map/map244MonsterConf.tab	conf/map/map244Portal.tab
245	沃玛自然洞穴	enname	map/E002.MAP	conf/map/map245MonsterConf.tab	conf/map/map245Portal.tab
246	比奇连接通道	enname	map/E401.MAP	conf/map/map246MonsterConf.tab	conf/map/map246Portal.tab
247	比奇连接通道	enname	map/E402.MAP	conf/map/map247MonsterConf.tab	conf/map/map247Portal.tab
248	比奇连接通道	enname	map/E403.MAP	conf/map/map248MonsterConf.tab	conf/map/map248Portal.tab
249	比奇连接通道	enname	map/E404.MAP	conf/map/map249MonsterConf.tab	conf/map/map249Portal.tab
250	连接通道	enname	map/E601.MAP	conf/map/map250MonsterConf.tab	conf/map/map250Portal.tab
251	连接通道	enname	map/E602.MAP	conf/map/map251MonsterConf.tab	conf/map/map251Portal.tab
252	连接通道	enname	map/E603.MAP	conf/map/map252MonsterConf.tab	conf/map/map252Portal.tab
253	连接通道	enname	map/E604.MAP	conf/map/map253MonsterConf.tab	conf/map/map253Portal.tab
254	连接通道	enname	map/E605.MAP	conf/map/map254MonsterConf.tab	conf/map/map254Portal.tab
255	香石古墓	enname	map/E701.MAP	conf/map/map255MonsterConf.tab	conf/map/map255Portal.tab
256	香石古墓	enname	map/E702.MAP	conf/map/map256MonsterConf.tab	conf/map/map256Portal.tab
257	香石古墓	enname	map/E703.MAP	conf/map/map257MonsterConf.tab	conf/map/map257Portal.tab
258	行会战争地图1	enname	map/F001.MAP	conf/map/map258MonsterConf.tab	conf/map/map258Portal.tab
259	行会战争地图2	enname	map/F002.MAP	conf/map/map259MonsterConf.tab	conf/map/map259Portal.tab
260	行会战争地图3	enname	map/F003.MAP	conf/map/map260MonsterConf.tab	conf/map/map260Portal.tab
261	奴隶山谷	enname	map/F004.MAP	conf/map/map261MonsterConf.tab	conf/map/map261Portal.tab
262	行会战争地图4	enname	map/F005.MAP	conf/map/map262MonsterConf.tab	conf/map/map262Portal.tab
